,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Children_num,year_Customer,age_Customer,relationship,MntTotal,Puchases_total,Total_Accepted_Campaigns,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Cluster
966,36930.0,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0,1,2013,59,1,297,11,0,False,False,False,False,True,3
967,36130.0,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,1,1,2013,59,0,488,15,1,False,False,True,False,False,1
968,65569.0,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0,1,2012,59,1,859,21,0,False,False,False,True,False,0
969,19514.0,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,0,2,2014,46,1,69,6,1,False,False,True,False,False,2
970,36736.0,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,2,2013,50,0,17,3,0,False,False,False,False,True,3
971,77568.0,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,1,2012,33,1,2194,20,3,False,False,True,False,False,1
972,49187.0,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,1,2014,38,1,116,7,0,False,False,False,False,True,3
973,30168.0,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,1,2013,35,0,279,11,0,False,False,True,False,False,2
974,34053.0,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,1,2012,44,1,103,6,0,False,False,False,True,False,3
975,38196.0,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0,2,2014,43,1,44,6,0,False,False,False,True,False,3
976,59412.0,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,0,2014,63,1,406,14,0,False,False,False,True,False,3
977,70924.0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,0,2014,49,1,1363,19,1,True,False,False,False,False,0
978,54165.0,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,0,0,2013,44,1,236,10,0,False,False,True,False,False,2
979,32300.0,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,0,1,2013,40,1,39,4,0,False,False,True,False,False,2
980,20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,0,2013,37,0,137,7,0,False,False,True,False,False,2
981,34961.0,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,1,2014,41,1,79,7,0,False,False,True,False,False,2
982,28440.0,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,1,2013,39,1,63,5,0,False,False,False,False,True,3
983,64504.0,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,3,2013,60,1,1314,18,0,False,False,False,False,True,0
984,33564.0,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,1,2014,48,1,71,5,0,False,False,False,True,False,3
985,17345.0,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,1,2012,34,1,58,5,0,False,False,True,False,False,2
986,56320.0,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,1,2013,46,1,702,18,0,False,False,False,False,True,0
987,28647.0,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1,1,2013,35,0,94,6,1,False,False,True,False,False,2
988,15038.0,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,1,2013,26,0,80,5,0,False,True,False,False,False,3
989,32173.0,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0,1,2013,55,0,22,4,0,False,False,False,False,True,3
990,68316.0,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,1,2012,48,1,1211,27,0,True,False,False,False,False,0
991,74538.0,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1,0,2013,42,1,1461,21,1,False,False,True,False,False,1
992,91700.0,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1,0,2013,42,0,1968,19,0,False,False,True,False,False,1
993,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,0,2014,45,1,1091,15,0,False,False,True,False,False,1
994,31056.0,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,1,2013,36,1,55,4,0,True,False,False,False,False,3
995,28071.0,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,0,2012,32,0,313,11,0,False,False,True,False,False,2
996,37334.0,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,2,2014,56,1,62,7,0,False,False,False,False,True,3
997,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,2,2013,41,0,92,6,0,False,False,False,True,False,3
998,37126.0,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1,1,2014,43,1,72,5,1,False,False,False,False,True,3
999,47703.0,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,1,2013,60,1,655,17,0,False,False,True,False,False,2
1000,61180.0,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,1,2014,55,1,704,16,1,False,False,True,False,False,2
1001,38998.0,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,2,2012,58,1,54,5,0,False,False,True,False,False,2
1002,8028.0,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,0,2012,21,0,178,1,0,False,False,True,False,False,2
1003,76081.0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,0,2014,52,1,1033,13,1,False,False,True,False,False,1
1004,34728.0,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1,1,2013,27,1,36,4,0,False,False,True,False,False,2
1005,33168.0,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0,1,2012,47,0,122,7,0,False,False,False,True,False,3
1006,33585.0,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,1,2013,47,1,122,6,0,False,False,False,True,False,3
1007,77037.0,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,1,2013,53,1,1123,26,0,False,False,False,False,True,0
1008,35196.0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1,1,2012,28,1,497,12,0,False,False,True,False,False,2
1009,44529.0,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,1,2013,47,1,691,19,1,False,False,True,False,False,1
1010,28764.0,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,2,2014,48,1,12,3,1,False,False,False,False,True,3
1011,69098.0,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,0,2013,64,1,2440,24,0,False,False,False,False,True,0
1012,25959.0,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1,2,2013,43,0,56,5,0,True,False,False,False,False,3
1013,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,1,2013,30,1,37,4,0,False,False,False,True,False,3
1014,70596.0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,0,2012,27,0,968,20,0,False,False,True,False,False,1
1015,42557.0,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0,1,2012,38,1,270,11,0,False,False,True,False,False,2
1016,53312.0,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,0,2013,62,1,278,11,0,False,False,False,False,True,3
1017,72228.0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,0,2012,60,0,1250,21,0,False,False,True,False,False,1
1018,67605.0,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,0,2013,26,1,938,16,0,False,False,True,False,False,1
1019,62845.0,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,2,2012,63,1,1178,17,1,False,False,False,True,False,0
1020,65196.0,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,2,2013,55,1,1155,24,1,False,False,True,False,False,1
1021,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,0,2013,26,0,653,18,0,False,False,False,False,True,0
1022,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,2,2014,41,0,49,4,1,False,False,False,False,True,3
1023,65526.0,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,1,2014,50,1,506,16,0,False,False,False,False,True,3
1024,16860.0,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,2,2012,51,1,38,5,0,False,False,True,False,False,2
1025,83528.0,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,0,2014,22,0,1650,22,2,False,False,True,False,False,1
1026,64176.0,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,1,2012,47,0,1826,25,0,True,False,False,False,False,0
1027,22304.0,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,0,2012,56,0,18,3,0,False,False,True,False,False,2
1028,67023.0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,0,2014,36,1,906,23,0,False,False,True,False,False,1
1029,70713.0,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,1,2012,46,1,1477,19,0,False,False,True,False,False,1
1030,59925.0,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,1,2012,57,1,766,20,0,False,False,True,False,False,2
1031,39722.0,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,1,2014,61,1,47,5,0,False,False,True,False,False,2
1032,46610.0,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,0,2013,55,1,467,13,0,False,False,True,False,False,2
1033,88347.0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,0,2013,52,1,2116,20,1,False,False,True,False,False,1
1034,87171.0,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,0,2013,32,1,1298,24,2,False,False,False,False,True,0
1035,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,2,2013,37,1,22,4,0,True,False,False,False,False,3
1036,50014.0,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,1,2014,46,0,396,13,0,False,False,False,True,False,3
1037,41014.0,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,1,2013,35,1,20,3,0,False,False,False,False,True,3
1038,66294.0,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,0,2014,49,0,967,12,0,False,False,True,False,False,1
1039,36715.0,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1,1,2012,41,1,357,13,0,False,False,True,False,False,2
1040,79456.0,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,0,2012,56,1,1401,15,0,False,False,True,False,False,1
1041,40479.0,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,1,2013,31,1,15,3,0,False,False,True,False,False,2
1042,75345.0,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,0,2013,43,0,2087,19,1,False,False,False,True,False,0
1043,54233.0,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,1,2013,36,1,981,22,0,False,False,True,False,False,2
1044,24163.0,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,2,2013,43,0,17,4,0,False,False,True,False,False,2
1045,84460.0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,0,2013,55,1,523,22,4,False,False,False,False,True,0
1046,43776.0,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,1,2014,31,1,23,3,0,False,False,True,False,False,2
1047,71691.0,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,0,2014,56,0,1192,16,0,False,False,False,False,True,0
1048,85844.0,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,0,2014,41,1,1958,19,1,False,False,False,False,True,0
1049,39190.0,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,1,2014,40,0,133,7,0,False,False,False,False,True,3
1050,38578.0,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,2,2013,41,0,73,6,0,False,False,False,False,True,3
1051,57236.0,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,2,2014,49,1,121,7,0,False,False,False,False,True,3
1052,61825.0,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,1,2013,34,0,424,14,0,False,False,True,False,False,2
1053,79803.0,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,1,2014,56,0,868,12,0,False,False,True,False,False,2
1054,80910.0,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,0,2012,26,0,756,14,0,True,False,False,False,False,0
1055,27590.0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,1,2013,31,1,12,3,0,False,False,False,True,False,3
1056,56775.0,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,1,2013,34,1,937,23,0,False,False,True,False,False,1
1057,83829.0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,0,2013,38,0,1862,17,3,False,False,True,False,False,1
1058,54210.0,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,1,2013,34,1,367,12,0,True,False,False,False,False,3
1059,38508.0,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,1,2013,27,1,443,14,0,False,False,True,False,False,2
1060,53187.0,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,1,2013,43,1,267,11,0,False,False,True,False,False,2
1061,30023.0,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,1,2014,42,1,61,5,0,False,False,True,False,False,2
1062,76045.0,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,0,2013,53,0,1323,20,1,False,False,False,False,True,0
1063,50870.0,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,1,2014,62,1,63,5,0,False,False,False,False,True,3
1064,65463.0,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,1,2014,40,1,562,17,1,True,False,False,False,False,3
1065,66480.0,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,2,2014,49,1,312,12,0,False,False,True,False,False,2
1066,76773.0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,0,2013,59,0,1156,15,0,False,False,True,False,False,1
1067,81698.0,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,0,2013,30,0,1104,15,1,True,False,False,False,False,0
1068,54466.0,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,2,2014,41,0,16,3,0,False,False,False,False,True,3
1069,16269.0,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,1,2013,29,0,44,6,0,False,False,False,False,True,3
1070,71819.0,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,1,2013,42,1,1574,11,2,False,False,True,False,False,1
1071,33569.0,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,1,2013,30,1,63,4,1,False,False,False,False,True,3
1072,36262.0,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,0,2013,30,1,426,11,1,False,False,False,True,False,0
1073,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,0,2013,47,1,96,5,0,False,True,False,False,False,3
1074,47025.0,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,1,2013,35,1,635,18,0,True,False,False,False,False,3
1075,70566.0,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,1,2013,45,0,757,20,0,False,False,True,False,False,1
1076,31605.0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,1,2012,33,1,125,7,0,False,False,False,False,True,3
1077,52034.0,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,2,2013,40,0,332,11,0,False,False,False,True,False,3
1078,48526.0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,1,2013,34,0,135,7,0,False,False,True,False,False,2
1079,46734.0,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,1,2012,58,1,330,12,0,False,False,True,False,False,2
1080,39552.0,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,2,2012,50,0,384,13,0,False,False,True,False,False,2
1081,86358.0,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,2,2012,46,0,1722,14,0,False,False,True,False,False,1
1082,46931.0,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,3,2014,37,1,78,5,0,False,False,True,False,False,2
1083,16581.0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,0,2013,28,0,24,3,0,False,True,False,False,False,3
1084,63998.0,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,0,2013,61,0,1168,24,0,True,False,False,False,False,0
1085,67381.0,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,1,2013,62,1,957,13,1,False,False,False,True,False,0
1086,25930.0,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,2,2013,46,0,15,3,0,False,False,True,False,False,2
1087,42693.0,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,1,2014,36,1,57,4,0,False,False,True,False,False,2
1088,85606.0,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,1,2012,36,1,1956,22,1,False,False,True,False,False,1
1089,72903.0,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,0,2013,28,0,2013,20,3,False,False,True,False,False,1
1090,49669.0,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,1,2014,40,1,326,12,0,True,False,False,False,False,3
1091,36778.0,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,2,2012,44,1,77,6,0,False,False,False,False,True,3
1092,85696.0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,0,2013,51,0,1313,19,0,False,False,False,False,True,0
1093,49678.0,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,1,2013,52,1,315,12,0,False,False,True,False,False,2
1094,37155.0,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,1,2013,24,1,74,6,0,False,False,True,False,False,2
1095,21282.0,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,1,2014,36,0,46,5,0,True,False,False,False,False,3
1096,33419.0,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,1,2013,51,0,86,6,0,False,False,False,False,True,3
1097,63285.0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,0,2013,68,0,1103,24,0,False,False,True,False,False,1
1098,21255.0,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,1,2014,40,1,61,7,0,False,False,False,True,False,3
1099,42162.0,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,1,2013,32,1,145,7,1,False,False,True,False,False,2
1100,54450.0,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,2,2012,56,1,684,19,0,False,False,True,False,False,2
1101,57744.0,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,1,2013,59,1,411,14,0,False,False,False,False,True,3
1102,26576.0,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,1,2012,26,0,27,3,1,False,False,True,False,False,2
1103,57513.0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,0,2013,70,0,1060,25,0,False,False,False,False,True,0
1104,68142.0,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,1,2012,48,1,1459,21,0,False,False,True,False,False,1
1105,7500.0,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,1,2012,33,1,18,3,0,False,False,True,False,False,2
1106,83145.0,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,0,2012,38,1,1833,25,1,False,False,True,False,False,1
1107,54197.0,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,1,2014,54,1,237,10,0,False,False,False,True,False,3
1108,23091.0,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,2,2014,51,0,48,6,0,False,False,False,False,True,3
1109,46049.0,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,2,2013,37,1,515,16,0,False,False,True,False,False,2
1110,56715.0,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,0,2012,38,1,1020,14,0,False,False,True,False,False,1
1111,79410.0,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,0,2014,53,1,1370,10,0,False,False,True,False,False,1
1112,57304.0,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,1,2013,62,1,1026,23,0,False,False,True,False,False,1
1113,44375.0,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,1,2014,49,1,301,11,0,False,False,True,False,False,2
1114,59594.0,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,1,2012,47,1,499,16,1,False,False,True,False,False,2
1115,80685.0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,0,2012,18,1,1004,20,0,False,False,True,False,False,1
1116,40344.0,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,1,2013,39,1,218,10,0,False,False,False,False,True,3
1117,62710.0,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,1,2013,41,1,606,18,0,False,False,True,False,False,2
1118,48985.0,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,1,2013,45,1,75,5,0,True,False,False,False,False,3
1119,35322.0,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,3,2012,44,1,106,6,0,False,False,True,False,False,2
1120,77142.0,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,0,2013,65,1,990,16,0,False,False,True,False,False,1
1121,81657.0,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,0,2014,45,0,1097,15,0,False,False,True,False,False,1
1122,14421.0,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,0,2014,18,1,16,3,1,False,True,False,False,False,3
1123,74214.0,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,0,2012,22,1,1711,15,0,False,False,False,False,True,0
1124,66726.0,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,2,2014,57,1,438,14,1,False,False,False,True,False,3
1125,23724.0,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,1,2013,34,1,75,5,0,False,True,False,False,False,3
1126,47353.0,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,1,2013,53,1,225,10,0,False,False,False,True,False,3
1127,33444.0,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,2,2012,60,1,18,3,0,False,False,False,True,False,3
1128,54386.0,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,1,2013,32,1,470,15,0,False,False,True,False,False,2
1129,28510.0,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,2,2013,32,0,91,6,0,False,False,True,False,False,2
1130,90638.0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,0,2014,23,0,2525,17,1,False,False,False,True,False,0
1131,48070.0,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,1,2013,63,1,504,16,0,False,False,True,False,False,2
1132,43140.0,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,1,2013,56,1,235,10,0,False,False,True,False,False,2
1133,54959.0,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,1,2013,52,0,1232,18,1,False,False,False,False,True,0
1134,15056.0,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,2,2013,55,0,88,7,0,False,True,False,False,False,3
1135,26954.0,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,1,2014,43,0,17,3,0,False,False,True,False,False,2
1136,22327.0,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,1,2013,28,0,24,4,0,False,False,True,False,False,2
1137,44393.0,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,2,2013,48,1,60,5,0,False,False,True,False,False,2
1138,62000.0,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,1,2013,61,0,1020,25,1,False,False,False,False,True,0
1139,31497.0,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,1,2012,50,1,155,8,0,False,False,False,False,True,3
1140,45894.0,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,2,2014,40,1,51,4,0,True,False,False,False,False,3
1141,78579.0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,0,2012,42,0,1812,15,0,False,False,False,True,False,0
1142,67369.0,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,1,2012,43,0,1461,21,2,False,False,False,True,False,0
1143,58401.0,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,1,2014,54,0,96,5,0,False,False,True,False,False,2
1144,62307.0,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,1,2014,62,0,160,8,0,False,False,True,False,False,2
1145,43641.0,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,2,2013,44,1,139,7,0,False,False,False,True,False,3
1146,70091.0,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,1,2013,44,1,1161,17,1,False,False,False,True,False,0
1147,78075.0,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,0,2014,42,1,988,13,0,False,False,False,False,True,3
1148,59184.0,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,1,2012,51,0,1072,24,0,True,False,False,False,False,0
1149,54809.0,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,2,2013,36,1,174,8,0,False,False,True,False,False,2
1150,58113.0,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,1,2013,54,1,758,19,0,False,False,True,False,False,1
1151,51412.0,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,1,2013,55,1,195,9,0,False,False,False,True,False,3
1152,66636.0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,0,2013,56,1,1084,16,0,False,False,False,True,False,0
